"homework","student_id","points","correct","feedback","justification"
"du08_2","2398","2.5","false","Rozklad polynomu i poznámka o komplexně sdružených kořenech reálné matice jsou správné. Není ale zdůvodněno, proč minimální polynom nemůže obsahovat některý z faktorů pro i nebo −i ve druhé mocnině, a chybí samostatný rozbor nulového spektra. Pouhé uvedení polynomu s jednoduchými kořeny proto diagonalizovatelnost ještě nedokazuje.","The factorization, conjugate-pair observation, and minimal-polynomial direction are relevant. However, the solution simply replaces the possible minimal polynomial by x(x^2+1) and calls its roots simple, without excluding the squared factors allowed by the given annihilator or treating the all-zero spectrum. The central diagonalizability claim is therefore not proved."
"du08_2","2430","3.5","false","Jádro důkazu pomocí Jordanova tvaru je správné: netriviální blok pro nulu nevyhoví rovnici a blok velikosti 2 pro i by u reálné matice vyžadoval odpovídající blok pro −i, což se do dimenze 3 nevejde. Na začátku však nesprávně přebíráte algebraické násobnosti z anulujícího polynomu stupně 5; jeho násobnosti obecně nejsou algebraickými násobnostmi vlastních čísel matice.","The Jordan-form argument correctly excludes a nontrivial zero Jordan block and observes that a size-two block at i would force a conjugate size-two block at -i, impossible in dimension three. This proves the result. There is nevertheless an explicit false preliminary claim that the algebraic multiplicities are read directly from the roots of the degree-five annihilating polynomial."
"du08_2","2511","2","false","Správně určujete možné kořeny a všímáte si sdruženosti komplexních vlastních čísel. Zásadní chyba je ale v tvrzení, že charakteristický polynom musí dělit zadaný anulující polynom. Taková dělitelnost obecně neplatí a vede vás k nesprávnému vyloučení charakteristického polynomu s trojnásobným kořenem 0, přestože nulová matice zadání splňuje.","The roots of the annihilating polynomial and the role of conjugate eigenvalues are identified. The solution then incorrectly claims that the characteristic polynomial must divide the annihilating polynomial and uses this to rule out the all-zero characteristic polynomial x^3. In fact the zero matrix is a valid solution, so an entire necessary case is discarded by a false divisibility statement."
"du08_2","2562","1.5","false","Možná vlastní čísla jsou určena správně a sdruženost komplexních kořenů je relevantní. Z reálnosti matice však neplyne, že se i a −i musejí ve spektru skutečně objevit. Chybí případ, kdy jsou všechna tři vlastní čísla nulová, takže důkaz nepokrývá všechny matice ze zadání.","The possible roots 0, i, and -i are computed and conjugacy for a real matrix is mentioned. The argument nevertheless assumes that all three occur and concludes diagonalizability from distinctness. It does not consider the possible all-zero spectrum, nor does it rule out a nontrivial nilpotent matrix."
"du08_2","2760","4","true","Řešení je správné a úplné. Rozbor možných vlastních čísel je vyčerpávající, případ tří různých vlastních čísel je okamžitě uzavřen a v případě trojnásobné nuly správně používáte Cayleyho–Hamiltonovu větu k závěru A=0.","The possible eigenvalues are obtained correctly, realness yields the exhaustive spectra {0,i,-i} and {0,0,0}, and both are handled rigorously. The mixed spectrum is simple, while Cayley-Hamilton and the original equation force A=0 in the all-zero case. Complete."
"du08_2","2763","4","true","Řešení je stručné a správné. Klíčově využíváte, že minimální polynom reálné matice má reálné koeficienty a stupeň nejvýše 3; případná násobnost kořenů i a −i by proto vyžadovala reálný faktor stupně 4. Z toho korektně plyne, že minimální polynom má jen jednoduché kořeny.","The minimal polynomial is correctly noted to be real, to divide x(x^2+1)^2, and to have degree at most three. A repeated nonreal factor would require the real factor (x^2+1)^2 of degree four, while zero is already simple. Hence the minimal polynomial is squarefree and A is diagonalizable. Complete."
"du08_2","2859","3","false","Úvahy o Jordanově tvaru a sdružených komplexních vlastních číslech jsou z velké části správné. Závěrem však uvádíte jako jedinou možnost charakteristický polynom s kořeny 0, i a −i. Chybí platná možnost trojnásobného vlastního čísla 0 a zdůvodnění, proč v tomto případě musí být matice nulová.","Much of the Jordan-form discussion is relevant and correctly addresses why nonreal eigenvalues of a real matrix are paired. However, the solution ultimately declares x(x-i)(x+i) to be the only possible characteristic polynomial and omits the valid all-zero spectrum. Thus the zero/nilpotent case is not proved."
"du08_2","2862","4","true","Řešení je správné a úplné. Správně rozlišujete spektrum {0,i,−i} a trojnásobnou nulu; první případ dává tři různá vlastní čísla a ve druhém případě z Cayleyho–Hamiltonovy věty a zadané rovnice plyne A=0.","The roots and conjugate multiplicities are handled correctly. The submission obtains the two possible spectra, treats the distinct-root case, and in the all-zero case uses Cayley-Hamilton and the given identity to force A=0. A minor shorthand in the substitution does not affect the valid argument."
"du08_2","2864","3","false","Hlavní rozbor Jordanových bloků směřuje správně a zachycuje podstatné omezení dané reálností a dimenzí. V řešení ale výslovně tvrdíte, že jediným reálným řešením je nulová matice. To není pravda: existují i nenulové reálné matice se spektrem 0, i, −i, které rovnici splňují. Některé zapsané tvary bloků jsou navíc vzájemně nekonzistentní.","The main Jordan-block analysis contains the right ideas and substantially rules out the problematic blocks. However, the write-up includes inconsistent block displays and, more importantly, explicitly claims that the zero matrix is the only real solution. This is false: a real rotation block with eigenvalues i and -i together with a zero block is also a solution."
"du08_2","2865","4","true","Řešení je správné a úplné. Správně využíváte reálnost matice pro rozdělení spektrálních případů a v nulovém případě korektně dokazujete invertibilitu A²+I, takže ze součinové rovnice plyne A=0. Druhý případ má tři různá vlastní čísla.","The spectrum is split correctly using conjugate multiplicities. In the all-zero case A^2+I is invertible, so A(A^2+I)^2=0 forces A=0; in the other case the three eigenvalues are distinct. This is a complete proof."
"du08_2","2866","3","false","Možná vlastní čísla i rozdělení na spektrum {0,i,−i} a trojnásobnou nulu jsou správné. V druhém případě ale pouze prohlásíte, že A=0. Samotné nulové spektrum obecně nulovost matice nezaručuje, takže právě tento krok zůstává bez důkazu.","The possible eigenvalues and the exhaustive spectral split are correct. The mixed case is handled by distinctness, but in the all-zero case the solution merely asserts A=0. A matrix with only zero as eigenvalue need not be zero, so this decisive assertion requires proof."
"du08_2","2871","3.5","false","Vlastní důkaz je správný: rozlišujete oba možné spektrální případy a nulový případ uzavíráte pomocí skutečného charakteristického polynomu a Cayleyho–Hamiltonovy věty. Na začátku však zadaný polynom stupně 5 označujete za charakteristický polynom matice 3×3. Jde pouze o anulující polynom; toto explicitně chybné označení je potřeba opravit.","Apart from terminology, the mathematical argument is complete: possible eigenvalues are found, conjugate multiplicities give the two spectra, and Cayley-Hamilton forces A=0 in the all-zero case. The explicit description of the given degree-five annihilating polynomial as the characteristic polynomial is false, even though the later use of the actual characteristic polynomial is correct."
"du08_2","2874","1","false","Rozklad polynomu je správný, ale jeho tři kořeny nejsou automaticky třemi vlastními čísly matice A. Z rovnice plyne pouze to, že případná vlastní čísla patří do množiny {0,i,−i}. Chybí využití reálnosti a rozbor možnosti, že jediným vlastním číslem je 0.","The polynomial is factored and its three distinct roots are listed, but the solution immediately treats all three as eigenvalues of A. An annihilating polynomial only bounds the possible eigenvalues; it does not say every root occurs. The realness and the all-zero case are unused."
"du08_2","2903","4","true","Řešení je úplné a správné. Korektně pracujete se sdruženými vlastními čísly reálné matice, rozlišujete obě možné skladby spektra a případ trojnásobné nuly uzavíráte pomocí Cayleyho–Hamiltonovy věty a původní rovnice.","The solution rigorously uses conjugate eigenspaces and multiplicities, handles the mixed spectrum by distinct eigenvalues, and handles the all-zero spectrum via Cayley-Hamilton and substitution. The argument is lengthy but complete and correct."
"du08_2","2917","4","true","Řešení je správné a úplné. Správně nacházíte možná vlastní čísla, využíváte jejich sdruženost pro reálnou matici a v nulovém případě přes Cayleyho–Hamiltonovu větu dokazujete, že A je nulová.","The annihilating polynomial, conjugate-pair restriction, exhaustive spectra, and both cases are all handled correctly. Cayley-Hamilton gives A^3=0 in the all-zero case and the original equation then gives A=0. Complete."
"du08_2","2924","4","true","Řešení je správné a úplné. Rozdělení podle singularity faktorů A−iI a A+iI je korektní: v singulárním případě získáte tři různá vlastní čísla a v regulárním případě lze ze součinové rovnice odvodit A=0.","The invertibility split is sound. If A-iI or A+iI is singular, realness supplies the conjugate eigenvalue and the remaining eigenvalue is zero, giving three distinct eigenvalues. If both are invertible, multiplying A(A^2+I)^2=0 by their inverses yields A=0. Complete."
"du08_2","2937","3","false","Správně určujete možné spektrální případy a případ 0, i, −i uzavíráte třemi různými vlastními čísly. U trojnásobné nuly ale jen tvrdíte, že geometrická násobnost menší než 3 by odporovala zadané rovnici. Právě toto tvrzení je podstatnou částí důkazu a v odevzdání není doloženo.","The possible spectra are identified correctly and the mixed case is settled by distinctness. For the all-zero spectrum, however, the solution only states that a smaller geometric multiplicity would violate the matrix equation, without demonstrating this. That is the key nontrivial point and remains a gap."
"du08_2","2940","4","true","Řešení je správné a úplné. Rozklad, využití reálnosti, vyčerpávající rozdělení případů i důkaz A=0 při trojnásobném nulovém vlastním čísle jsou korektní.","The solution correctly derives the possible eigenvalues, uses realness to list the two possible spectra, and treats both. The all-zero case follows from Cayley-Hamilton and substitution, while the other spectrum is simple. Complete."
"du08_2","2947","4","true","Řešení je úplné a správné. Správně využíváte sdružené násobnosti komplexních vlastních čísel a v případě trojnásobné nuly korektně kombinujete Cayleyho–Hamiltonovu větu se zadanou rovnicí.","All steps are correct: the spectrum is restricted to 0 and the conjugate pair, the dimension-three possibilities are exhausted, and Cayley-Hamilton plus the original identity force the all-zero case to be A=0. Complete."
"du08_2","2968","4","true","Řešení je správné a úplné. Oba možné spektrální případy jsou odvozeny korektně a nulový případ je přes Cayleyho–Hamiltonovu větu doveden až k A=0.","The possible eigenvalues, conjugate multiplicities, two exhaustive spectra, and their diagonalizability are all established correctly. In particular, Cayley-Hamilton yields A^3=0 and then A=0 in the only repeated-eigenvalue case. Complete."
"du08_2","2980","4","true","Řešení je úplné. Správně určujete možné vlastní hodnoty, využíváte reálnost matice a případ jediného nulového vlastního čísla korektně uzavíráte důkazem A=0.","The proof correctly identifies and exhausts the possible spectra of the real 3 by 3 matrix. The distinct spectrum is diagonalizable, and the all-zero spectrum is shown by Cayley-Hamilton and the given equation to imply A=0. Complete."
"du08_2","3008","4","true","Řešení je stručné, správné a úplné. V nulovém případě správně pracujete s Jordanovým tvarem a invertibilitou J²+I, zatímco druhý možný případ má tři různá vlastní čísla.","The solution gives a compact complete case split. In the all-zero case the Jordan form J is nilpotent and J^2+I is invertible, so J(J^2+I)^2=0 implies J=0; otherwise the spectrum is {0,i,-i}. Complete."
"du08_2","3009","4","true","Řešení je správné a úplné. Po určení možných vlastních čísel správně rozlišujete dva možné charakteristické polynomy; případ tří různých kořenů je okamžitý a případ λ³ uzavíráte pomocí Cayleyho–Hamiltonovy věty a dosazení.","Despite a slightly loose phrase about roots of the characteristic polynomial, the solution explicitly obtains the two actual characteristic polynomials x^3 and x(x^2+1), treats the latter by distinctness, and uses Cayley-Hamilton to force A=0 in the former. Complete."
"du08_2","3036","4","true","Řešení je úplné a správné. Reálnost matice je využita přesně tam, kde je potřeba, oba možné spektrální případy jsou vyřešeny a v nulovém případě je správně dokázáno A=0.","The solution correctly restricts the eigenvalues, uses reality to pair i and -i, and exhausts the mixed and all-zero cases. Cayley-Hamilton gives A^3=0 in the latter and substitution gives A=0. Complete."
"du08_2","3039","1","false","Kořeny anulujícího polynomu jsou určeny správně, ale nelze z nich bez dalšího usoudit, že se všechny tři vyskytují jako vlastní čísla A. Řešení zcela vynechává možnost trojnásobného vlastního čísla 0 a nevyužívá klíčovou reálnost matice.","The three roots of the annihilating polynomial are listed and immediately treated as three eigenvalues. This implication is invalid, and the valid all-zero spectrum is omitted entirely. No use is made of the key real-matrix restriction."
"du08_2","3041","2","false","Správně určujete možné kořeny a uvádíte, že i a −i se u reálné matice vyskytují společně. Není však nutné, aby se tato dvojice vůbec vyskytla. Zbývá možnost trojnásobného vlastního čísla 0, kterou řešení opomíjí; tvrzení o automatické násobnosti 1 proto není platné.","The roots and the conjugate-pair property are correct. The solution then says that dimension three forces all three roots to have multiplicity one, overlooking the possibility that neither i nor -i occurs and zero has multiplicity three. Consequently it proves only the mixed case."
"du08_2","3045","3","false","Závěrečné rozdělení spektra je správné: při výskytu komplexního vlastního čísla dostanete trojici 0, i, −i. Pro čistě nulové spektrum se však opíráte o obtížně formulovaný řetězec tvrzení o jádrech, u něhož nejsou jasně uvedeny předpoklady ani vazba na geometrickou násobnost nuly. Podstatný závěr, že její geometrická násobnost je 3, tak není dostatečně doložen.","The final spectral split is correct: the presence of a nonreal eigenvalue yields 0,i,-i, while otherwise only zero can occur. The lengthy preceding kernel argument intended to prove full geometric multiplicity in the zero case is not stated rigorously or connected clearly to A, and several dimension inequalities are asserted without sufficient hypotheses. The key zero case therefore remains insufficiently justified."
"du08_2","3057","4","true","Řešení je správné a úplné. Správně rozlišujete obě možné skladby spektra a případ trojnásobné nuly uzavíráte pomocí Cayleyho–Hamiltonovy věty a zadané rovnice.","The possible roots, conjugate multiplicities, and exhaustive case split are correct. The mixed case has distinct eigenvalues, and in the all-zero case Cayley-Hamilton gives A^3=0, whence the original equation gives A=0. Complete."
"du08_2","3060","4","true","Řešení je úplné a správné. Možná vlastní čísla i obě skladby spektra jsou určeny korektně a v nulovém případě správně dokazujete A=0.","The solution correctly identifies the possible eigenvalues and both spectra allowed by reality and dimension. The distinct case and the all-zero case, via Cayley-Hamilton and substitution, are handled completely."
"du08_2","3072","2.5","false","Rozbor možných Jordanových tvarů a výpočty podmínek pro mimodiagonální prvky jsou relevantní, stejně jako poznámka o sdružených vlastních číslech. Závěrečné tvrzení, že zadaný polynom neanuluje žádný blok velikosti větší než 1, však není pravdivé: pro i a −i má dvojnásobné kořeny. Tyto bloky lze vyloučit až s využitím reálnosti a dimenze 3, ale tato část není v řešení logicky dotažena.","The submission makes a serious attempt to test all Jordan types and computes several derivative conditions for Jordan blocks. It notices the conjugate-pair restriction, but the final claim that every block larger than one fails is false for the annihilating polynomial itself: size-two blocks at i or -i are annihilated. Their exclusion must come from the real dimension-three setting, and that connection is not established cleanly. The argument is internally inconsistent."
"du08_2","3077","2","false","Možná vlastní čísla jsou vypočtena správně a nulovou možnost alespoň zmiňujete. Nelze však bez dalšího tvrdit, že A má právě 0, i a −i, a stejně tak z trojnásobného nulového vlastního čísla automaticky neplyne, že A je nulová. Rozhodující nulový případ proto zůstává bez důkazu.","The polynomial and possible roots are correct, and the student at least mentions the all-zero possibility. But the text first assumes three eigenvalues 0,i,-i, and later merely asserts that three zeros make A the zero matrix. A matrix with only zero eigenvalues need not be zero, so the missing justification is essential."
"du08_2","3116","4","true","Řešení je správné a úplné. Sdružené násobnosti jsou využity korektně, případ tří různých vlastních čísel je uzavřen a pro trojnásobnou nulu správně odvozujete A³=0 a následně A=0.","The solution correctly uses conjugate multiplicities to identify the mixed and all-zero cases. In the latter, the characteristic polynomial is -x^3, Cayley-Hamilton gives A^3=0, and the original equation yields A=0. Complete."
"du08_2","3131","3","false","Možná vlastní čísla i dva relevantní případy jsou rozpoznány správně. V případě trojnásobného kořene 0 však pouze píšete, že taková situace vzniká pro nulovou matici. To nedokazuje, že každá matice se spektrem {0,0,0}, která splňuje rovnici, musí být nulová; nenulové nilpotentní matice obecně existují.","The possible roots and the two spectra are correctly recognized, and the distinct-root case is fine. In the all-zero case the solution simply says that algebraic multiplicity three arises for the zero matrix. This reverses the needed implication and ignores nonzero nilpotent matrices, so the key case is unproved."
"du08_2","3165","4","true","Řešení je správné a úplné. Správně určujete dvě možné skladby spektra a v nulovém případě přímo ověřujete, že netriviální nilpotentní Jordanovy bloky zadanou rovnici nesplňují.","The solution correctly identifies the only two characteristic-polynomial possibilities. The mixed one has three distinct roots, and for x^3 the nontrivial nilpotent Jordan blocks of sizes two and three are explicitly checked not to satisfy the equation, leaving only the zero matrix. Complete."
"du08_2","3168","4","true","Řešení je úplné a správné. Správně využíváte reálnost matice, v nulovém případě aplikujete Cayleyho–Hamiltonovu větu a oba možné případy korektně uzavíráte.","The possible eigenvalues, conjugate-pair restriction, and two exhaustive cases are all correct. Cayley-Hamilton and substitution prove that the all-zero case is A=0; the other case has three distinct eigenvalues. Complete."
"du08_2","3188","4","true","Řešení je správné a úplné. Možná vlastní čísla, jejich sdruženost a oba případy jsou zpracovány korektně; při trojnásobné nule správně získáváte A³=0 a následně A=0. Jednorázové znaménko u Av v úvodním řádku další správný výpočet neovlivňuje.","Apart from a harmless sign typo in one displayed vector equation, the spectral calculation and case split are rigorous. The mixed case has simple eigenvalues and the all-zero case is forced by Cayley-Hamilton and the given equation to be A=0. Complete."
"du08_2","3198","4","true","Řešení je správné. V případě spektra 0, i, −i správně využíváte omezení stupně minimálního polynomu a v čistě nulovém případě dokazujete invertibilitu A²+I, z níž plyne A=0. Oba případy jsou uzavřeny.","The solution correctly uses that the minimal polynomial divides x(x^2+1)^2 and has degree at most three. In the mixed case a repeated nonreal factor would force degree at least four, and in the all-zero case A^2+I is invertible, forcing A=0. The reasoning is complete."
"du08_2","3205","2.5","false","Myšlenka pracovat se součinovou rovnicí, jádry a transponovanou maticí je relevantní. Důkaz ale na začátku odkládá nulovou matici a dále bez zdůvodnění předpokládá, že (A²+I)² není nulová matice. Také u rozkladů pro transponovanou matici není doloženo, že použitý sloupec je nenulový, takže existence i a −i jako vlastních čísel není spolehlivě odvozena.","The solution tries an inventive kernel and transpose argument, obtains zero as an eigenvalue in one branch, and aims to produce the conjugate pair in the nonzero case. However, it excludes A=0 at the outset without later incorporating it, assumes (A^2+I)^2 is nonzero without proving the alternative, and does not rigorously justify that a nonzero column survives the displayed factorizations. The claimed eigenvalue triple is therefore not fully established."
"du08_2","3225","3.5","false","Rozklad, rozdělení na dvě možné skladby spektra i závěry jsou správné. V nulovém případě však píšete, že z algebraické násobnosti 3 rovnou plyne A³=0. Samotná algebraická násobnost tento závěr nedává; v tomto kroku chybí výslovná vazba na charakteristický polynom a Cayleyho–Hamiltonovu větu.","The roots, conjugate restriction, two spectra, and final conclusions are correct. The line asserting that algebraic multiplicity three of the zero eigenvalue implies A^3=0 is not valid by itself; it needs the characteristic polynomial and Cayley-Hamilton, which are not invoked at that step. This is a localized but essential omitted justification."
"du08_2","3245","4","true","Řešení je úplné a správné. Reálnost matice vede ke dvěma přesně popsaným možnostem, případ tří různých vlastních čísel je správně uzavřen a u trojnásobné nuly korektně používáte Cayleyho–Hamiltonovu větu.","The solution correctly identifies the two possible spectra using realness, treats the distinct-root case, and explicitly invokes Cayley-Hamilton to get A^3=0 in the all-zero case before substituting into the given identity. Complete."
"du08_2","3259","1","false","Zadaná maticová rovnice neurčuje charakteristický polynom; polynom stupně 5 je pouze anulující. Z jeho kořenů také neplyne, že matice má právě tři různá vlastní čísla s násobností 1. Chybí využití reálnosti i rozbor případu, kdy je jediným vlastním číslem 0.","The submission treats the given degree-five annihilating polynomial as the characteristic polynomial and then claims a 3 by 3 matrix has the three roots 0, i, and -i each with algebraic multiplicity one. Neither claim follows. The role of realness and the possible all-zero spectrum are not handled."
"du08_2","3264","3","false","Možná vlastní čísla a obě možné skladby spektra jsou určeny správně. U trojnásobné nuly ale jen tvrdíte, že geometrické násobnosti 1 a 2 zadané rovnici nevyhovují. Toto tvrzení není nijak ověřeno ani odvozeno, a právě na něm závisí celý nulový případ.","The possible roots, conjugate multiplicities, and two spectra are correct. The solution states that geometric multiplicities one or two in the all-zero case do not satisfy the equation, but gives no calculation or theorem supporting that assertion. Since this is the central nontrivial step, the proof is incomplete."
"du08_2","3271","3","false","Správně určujete možná vlastní čísla, využíváte sdruženost a rozlišujete dvě možné skladby spektra. V případě trojnásobné nuly však bez dalšího prohlásíte, že A je nulová matice. To ze samotného spektra neplyne, takže tento podstatný krok je potřeba doložit.","The solution correctly restricts the spectrum, uses conjugacy, and lists the mixed and all-zero cases. It then asserts that the all-zero case makes A the zero matrix, without proof. Zero spectrum alone allows nonzero nilpotent matrices, so the decisive implication is missing."
"du08_2","3275","4","true","Řešení je podrobné, správné a úplné. Správně využíváte reálnost matice, rozlišujete oba možné případy a trojnásobnou nulu korektně řešíte pomocí charakteristického polynomu a Cayleyho–Hamiltonovy věty.","The solution carefully obtains the roots, uses reality and dimension to list the two spectra, and treats each correctly. In the all-zero case the characteristic polynomial is -x^3, Cayley-Hamilton gives A^3=0, and substitution yields A=0. Complete."
"du08_2","3276","4","true","Řešení je správné a úplné. Systematicky probíráte všechny možné skladby Jordanova tvaru řádu 3, správně vylučujete blok velikosti 3 výpočtem a blok velikosti 2 pomocí sdruženosti a rozměru. Zbývají pouze bloky velikosti 1.","The Jordan-form proof exhausts all partitions of dimension three. Direct coefficient conditions exclude a size-three block, and a size-two block at i or -i is ruled out because realness would require the conjugate block as well, exceeding dimension three. Thus only size-one blocks remain. Complete."
"du08_2","3283","4","true","Řešení je stručné a správné. Správně pracujete s minimálním polynomem, jeho reálnými koeficienty a omezením stupně; případný násobný komplexní kořen by vynutil i stejně násobný sdružený kořen a stupeň alespoň 4.","The minimal polynomial divides the given annihilator, has degree at most three, and has real coefficients. If it had a repeated root, it would have to contain both (x-i)^2 and (x+i)^2, of total degree four; zero is simple in the annihilator. This contradiction proves squarefreeness and diagonalizability. Complete."
"du08_2","3294","1","false","Polynom z(z+1)² sice anuluje A², ale není proto automaticky jeho charakteristickým polynomem. Nelze tedy přidělit A² vlastní čísla 0,−1,−1 ani z toho usoudit, že A má právě 0,i,−i. Protipříkladem k tomuto mezikroku je už nulová matice, která zadání splňuje.","After squaring the equation, the solution treats z(z+1)^2 as the characteristic polynomial of A^2 merely because it annihilates A^2. It then assigns the eigenvalues 0,-1,-1 to A^2 and 0,i,-i to A. This is invalid; for example A=0 also satisfies the original equation. The conclusion rests on confusing an annihilating polynomial with a characteristic polynomial."
"du08_2","3295","4","true","Řešení je správné a úplné. Správně spojujete násobný kořen minimálního polynomu s Jordanovým blokem velikosti alespoň 2 a využíváte reálnost matice: sdružený blok by celkově vyžadoval dimenzi alespoň 4.","The minimal-polynomial and Jordan-block criterion is applied correctly. A repeated root could only be i or -i; a size-two Jordan block for one would, by reality, force the corresponding size-two block for the conjugate eigenvalue, requiring dimension at least four. Hence all roots of the minimal polynomial are simple. Complete."
"du08_2","3301","2.5","false","Správně dokazujete singularitu A a tím existenci nulového vlastního čísla; správná je i poznámka o sdružených komplexních vlastních číslech. Následně však bez důkazu předpokládáte, že se dvojice i,−i skutečně vyskytuje. Chybí možnost, že všechna vlastní čísla jsou nulová, a její samostatné vyřešení.","The submission correctly proves that A is singular and hence zero is an eigenvalue, and correctly notes that nonreal eigenvalues come in conjugate pairs. It then assumes that such a pair actually occurs and concludes that the spectrum must be 0,i,-i. The possibility that all eigenvalues are zero is never treated, so the proof is incomplete despite substantial correct work."
"du08_2","3305","3","false","Rozklad i dvě možné skladby spektra jsou správné. U trojnásobné nuly však pouze tvrdíte, že geometrická násobnost 1 nebo 2 rovnici nesplní, aniž to ověříte. Právě vyloučení nenulových nilpotentních matic je podstatným krokem a v řešení chybí.","The possible roots, conjugate-pair restriction, and two spectra are identified correctly. In the all-zero case the solution asserts without verification that geometric multiplicity one or two cannot satisfy the equation and that multiplicity three means A=0. The essential exclusion of nontrivial nilpotent matrices is therefore missing."
"du08_2","3309","4","true","Řešení je správné a úplné. Pro nulu přímo vylučujete Jordanův řetězec délky alespoň 2 a u i a −i správně využíváte reálnost a dimenzi k algebraické násobnosti 1. Tím jsou pokryta všechna možná vlastní čísla.","The proof directly rules out a Jordan chain of length two at zero by applying the polynomial to a generalized eigenvector. For i and -i, realness and dimension three force algebraic multiplicity one. These facts cover every eigenvalue and establish equality of geometric and algebraic multiplicities. Complete."
"du08_2","3310","4","true","Řešení je stručné a správné. Případná nediagonalizovatelnost může vzniknout jen násobným kořenem i nebo −i v minimálním polynomu; reálnost pak vynutí stejnou situaci pro sdružený kořen, což by vyžadovalo součet algebraických násobností alespoň 4.","The contradiction proof via the minimal polynomial is correct. Since zero is a simple root of the annihilator, non-diagonalizability would require a repeated root at i or -i, hence a size-two Jordan block and algebraic multiplicity at least two. Reality forces the same for the conjugate root, impossible in dimension three. Complete."
"du08_2","3317","1.5","false","Možná vlastní čísla určujete správně. Poté ale bez zdůvodnění nahrazujete anulující polynom x(x²+1)² jeho odmocněnou částí x(x²+1) a tvrdíte, že A³+A=0. Tento přechod obecně neplatí a v podstatě už předpokládá nepřítomnost netriviálních Jordanových bloků, kterou máte teprve dokázat.","The possible roots are found, but the solution then replaces the given annihilating polynomial x(x^2+1)^2 by its squarefree part x(x^2+1) and asserts A^3+A=0. That implication is exactly what needs proof and is false for a general matrix annihilated by the original polynomial. The later conclusion is therefore circular."
"du08_2","3318","4","true","Řešení je úplné a správné. Pomocí Jordanova tvaru přímo ukazujete, že pro vlastní číslo 0 nemůže vzniknout blok větší než 1, a při výskytu komplexního vlastního čísla správně využíváte sdruženost a lichou dimenzi k trojici různých vlastních čísel.","The detailed Jordan-form analysis correctly shows directly that zero can only have size-one blocks. If nonreal eigenvalues occur, reality gives the conjugate pair and the remaining real eigenvalue, hence three distinct eigenvalues. The additional derivative-based contradiction is more elaborate than necessary but remains compatible with the decisive conditions. Complete."
"du08_2","3324","4","true","Řešení je podrobné, správné a úplné. Korektně využíváte dělitelnost minimálního polynomu, jeho reálné koeficienty, shodné exponenty sdružených faktorů a omezení stupně nejvýše 3. Tím vylučujete všechny násobné kořeny.","The minimal polynomial is correctly shown to divide x(x-i)^2(x+i)^2, to have real coefficients, and to have degree at most three. Equal conjugate exponents then rule out exponent two, while the zero factor is already simple. Every possible minimal polynomial is squarefree, so A is diagonalizable. Complete."
"du08_2","3344","3.5","false","Hlavní rozdělení na spektrum 0,i,−i a trojnásobnou nulu i následné řešení obou případů jsou správné. Na začátku však polynom stupně 5 označujete za charakteristický polynom matice 3×3; jde pouze o anulující polynom. Také přechod k právě dvěma možným skladbám spektra by měl výslovně stát na sdruženosti komplexních vlastních čísel reálné matice.","The two spectral cases and their treatment are mathematically correct, including Cayley-Hamilton in the all-zero case. However, the write-up explicitly calls the degree-five polynomial x(x^2+1)^2 the characteristic polynomial of a 3 by 3 matrix. It is only an annihilating polynomial; the proof also leaves the conjugate-pair step largely implicit."
"du09_1","273","4","true","Řešení je úplné a správné. Přesně určujete množinu stavů s růstem, dokazujete kladnost obou populací, správně převádíte limitní poměr na 5000 komárů na jednu žábu a v části (b) rozlišujete ostrou nerovnost, kladný hraniční paprsek i nulový stav.","The solution correctly derives the recurrence and eigendecomposition, proves the exact growth set k0>z0, converts the limiting ratio to 5000 mosquitoes per frog, and identifies the extinction set as k0<z0 together with the origin while correctly excluding the positive equality ray. Complete."
"du09_1","1654","3.5","false","Model, vlastní čísla i rozklad počátečního stavu jsou správné. Správně určujete podmínku $k_0>z_0$ a převádíte limitní poměr na 5000 komárů na jednu žábu. V části (b) však v množině počátečních stavů chybí nulový stav $(0,0)$; ten podle definice v zadání také splňuje podmínku konečného vymření.","The recurrence, eigendata, growth condition k0>z0, limiting scaled ratio 5, and its conversion to 5000 mosquitoes per frog are correct. The extinction set is stated only as k0<z0, so the degenerate initial state (0,0), which already satisfies k_n<=0 for n>0, is omitted."
"du09_1","1771","3.5","false","Výpočet je téměř úplný: správně získáváte oba vlastní směry, podmínku $k_0>z_0$ i hodnotu 5000 komárů na jednu žábu. Pro kladné počáteční stavy také správně rozlišujete $k_0<z_0$ od $k_0=z_0$. V odpovědi (b) ale chybí zvláštní nulový stav $(0,0)$, který splňuje podmínku $k_n\leq 0$ už pro každý kladný rok.","The matrix solution, coefficients of both eigenmodes, exact growth condition, positivity argument, and limiting actual ratio are all correct. Part (b) excludes the origin by giving only k0<z0, although (0,0) satisfies the stated finite-time criterion."
"du09_1","2430","3","false","Podmínky $k_0>z_0$ pro růst a $k_0<z_0$ pro vymření nenulových stavů vycházejí správně. Hodnota $k_n/z_n=5$ je ale poměr škálovaných veličin, nikoli přímo počet komárů na jednu žábu; požadovaný převod na skutečné počty v odpovědi chybí. V části (b) navíc není zahrnut počáteční stav $(0,0)$.","The spectral calculation and the strict conditions k0>z0 for growth and k0<z0 for nonzero extinction states are correct. The answer gives only the scaled limit k_n/z_n=5 without converting it to the requested actual number of mosquitoes per frog, and it omits the degenerate origin from part (b)."
